Episode,init Max Q-value
1175,-2.9469985961914062
1176,-2.889406204223633
1177,-2.972928524017334
1178,-2.946080446243286
1179,-2.9082467555999756
1180,-2.898239850997925
1181,-2.9996378421783447
1182,-2.9467933177948
1183,-2.929710626602173
1184,-2.9463932514190674
1185,-2.9711084365844727
1186,-2.9662065505981445
1187,-2.9651005268096924
1188,-2.9992170333862305
1189,-2.9837169647216797
1190,-2.863150119781494
1191,-3.003943920135498
1192,-3.016094923019409
1193,-2.9721529483795166
1194,-2.9322798252105713
1195,-2.9733617305755615
1196,-2.8806514739990234
1197,-2.8954262733459473
1198,-2.968294620513916
1199,-3.0000147819519043
1200,-2.998856782913208
1201,-3.0143609046936035
1202,-2.9020025730133057
1203,-2.998619318008423
1204,-3.0228564739227295
1205,-3.009970188140869
1206,-3.0194807052612305
1207,-2.9435935020446777
1208,-3.010258197784424
1209,-2.959435224533081
1210,-2.879333972930908
1211,-2.982980728149414
1212,-2.9879872798919678
1213,-2.969602108001709
1214,-2.9369866847991943
1215,-2.9609203338623047
1216,-3.034914970397949
1217,-2.3760931491851807
1218,-2.9334750175476074
1219,-2.968773126602173
1220,-2.7561776638031006
1221,-2.967151641845703
1222,-2.960906982421875
1223,-3.0509612560272217
1224,-3.096623182296753
1225,-3.0994088649749756
1226,-2.9815752506256104
1227,-3.0451364517211914
1228,-3.131376028060913
1229,-3.0291035175323486
1230,-3.0782694816589355
1231,-3.1116700172424316
1232,-3.046942949295044
1233,-3.1430094242095947
1234,-3.0663678646087646
1235,-3.075408697128296
1236,-3.0715551376342773
1237,-3.103538751602173
1238,-3.1368408203125
1239,-3.1045517921447754
1240,-3.112999677658081
1241,-3.1200454235076904
1242,-3.100968599319458
1243,-3.1018388271331787
1244,-3.0757203102111816
1245,-2.9935414791107178
1246,-2.936889171600342
1247,-2.9373319149017334
1248,-3.1006433963775635
1249,-3.1058177947998047
1250,-3.1017584800720215
1251,-3.099193811416626
1252,-3.1067991256713867
1253,-3.093844175338745
1254,-3.069537401199341
1255,-3.130629777908325
1256,-3.1398181915283203
1257,-3.1304099559783936
1258,-3.1522412300109863
1259,-3.1444711685180664
1260,-3.139064073562622
1261,-3.1027672290802
1262,-3.1546525955200195
1263,-3.143165349960327
1264,-3.156498432159424
1265,-3.1304242610931396
1266,-3.169203042984009
1267,-3.1746459007263184
1268,-3.180220127105713
1269,-3.181493043899536
1270,-3.1410655975341797
1271,-3.1945457458496094
1272,-3.198573589324951
1273,-3.2002313137054443
1274,-3.2137374877929688
1275,-3.163698673248291
1276,-3.1863114833831787
1277,-3.160771131515503
1278,-3.2125518321990967
1279,-3.2057411670684814
1280,-3.2090635299682617
1281,-3.228123188018799
1282,-3.214975357055664
1283,-3.2156691551208496
1284,-3.176525115966797
1285,-3.230499029159546
1286,-3.208405017852783
1287,-3.2260637283325195
1288,-3.2356555461883545
1289,-3.2524516582489014
1290,-3.2092270851135254
1291,-3.1736180782318115
1292,-3.001964569091797
1293,-2.982912063598633
1294,-3.1094698905944824
1295,-3.046225070953369
1296,-3.121861457824707
1297,-3.211251735687256
1298,-2.8826026916503906
1299,-2.809225082397461
1300,-2.4629156589508057
1301,-3.0173399448394775
1302,-3.206613063812256
1303,-3.1575608253479004
1304,-3.2339165210723877
1305,-3.2430031299591064
1306,-3.246750593185425
1307,-3.267467975616455
1308,-3.2656912803649902
1309,-3.2790679931640625
1310,-3.3049685955047607
1311,-3.303372859954834
1312,-3.285126209259033
1313,-3.266233205795288
1314,-3.252129316329956
1315,-3.246598958969116
1316,-3.2131361961364746
1317,-3.25191330909729
1318,-3.2130188941955566
1319,-3.2530410289764404
1320,-3.2322940826416016
1321,-3.2512149810791016
1322,-3.3131704330444336
1323,-3.0808498859405518
1324,-3.3433830738067627
1325,-3.331756830215454
1326,-3.3241658210754395
1327,-3.2956671714782715
1328,-3.3321149349212646
1329,-3.3322856426239014
1330,-3.348360776901245
1331,-3.3281357288360596
1332,-3.3064136505126953
1333,-3.3120880126953125
1334,-3.3594298362731934
1335,-3.358307123184204
1336,-3.3580000400543213
1337,-3.3609390258789062
1338,-3.3580548763275146
1339,-3.3600306510925293
1340,-3.368008852005005
1341,-3.370234251022339
1342,-3.332200050354004
1343,-3.3460257053375244
1344,-3.358203172683716
1345,-3.372182846069336
1346,-3.3665709495544434
1347,-3.3759970664978027
1348,-3.385169267654419
1349,-3.356274366378784
1350,-3.3837809562683105
1351,-3.3821074962615967
1352,-3.361356019973755
1353,-3.385488510131836
1354,-3.395871639251709
1355,-3.403200626373291
1356,-3.3690345287323
1357,-3.4084560871124268
1358,-3.4107272624969482
1359,-3.3979907035827637
1360,-3.3707845211029053
1361,-3.4086689949035645
1362,-3.4147446155548096
1363,-3.4274332523345947
1364,-3.407494306564331
1365,-3.413933038711548
1366,-3.4375362396240234
1367,-2.977294683456421
1368,-3.139659881591797
1369,-3.313821315765381
1370,-3.309109687805176
1371,-3.243130922317505
1372,-3.3450911045074463
1373,-3.224612236022949
1374,-3.3932113647460938
1375,-3.4161996841430664
1376,-3.3922626972198486
1377,-3.43172550201416
1378,-3.304248809814453
1379,-3.4390976428985596
1380,-3.4625978469848633
1381,-3.471498966217041
1382,-3.4796652793884277
1383,-3.4983673095703125
1384,-3.4732680320739746
1385,-3.481480598449707
1386,-3.4838380813598633
1387,-3.4596099853515625
1388,-3.4248104095458984
1389,-3.4929733276367188
1390,-3.5039725303649902
1391,-3.548445224761963
1392,-3.541402578353882
1393,-3.5520191192626953
1394,-3.4720492362976074
1395,-3.583296537399292
1396,-3.537198781967163
1397,-3.5174078941345215
1398,-3.532252550125122
1399,-3.5517241954803467
1400,-3.54990816116333
1401,-3.535109758377075
1402,-3.52659273147583
1403,-3.540184497833252
1404,-3.5388240814208984
1405,-3.512087345123291
1406,-3.5393056869506836
1407,-3.532231330871582
1408,-3.5475401878356934
1409,-3.5647356510162354
1410,-3.551124095916748
1411,-3.517134666442871
1412,-3.5583887100219727
1413,-3.565476655960083
1414,-3.5531299114227295
1415,-3.5504188537597656
1416,-3.5187814235687256
1417,-3.549818992614746
1418,-3.5657217502593994
1419,-3.5714223384857178
1420,-3.5753912925720215
1421,-3.561136484146118
1422,-3.5618953704833984
1423,-3.578281879425049
1424,-3.5771939754486084
1425,-3.586991548538208
1426,-3.5736846923828125
1427,-3.5753731727600098
1428,-3.6009888648986816
1429,-3.5870556831359863
1430,-3.599285364151001
1431,-3.6005666255950928
1432,-3.6405375003814697
1433,-3.5865890979766846
1434,-3.6070914268493652
1435,-3.5489771366119385
1436,-3.5985333919525146
1437,-3.6048476696014404
1438,-3.5653579235076904
1439,-3.605659008026123
1440,-3.608098030090332
1441,-3.6343517303466797
1442,-3.606462001800537
1443,-3.6239840984344482
1444,-3.645176410675049
1445,-3.5832393169403076
1446,-3.5784733295440674
1447,-3.5329654216766357
1448,-3.545262336730957
1449,-3.5661911964416504
1450,-3.556302547454834
1451,-3.5016093254089355
1452,-3.573875904083252
1453,-3.602257251739502
1454,-3.524672508239746
1455,-3.5268666744232178
1456,-3.569701910018921
1457,-3.598500967025757
1458,-3.579867362976074
1459,-3.560673713684082
1460,-3.630713701248169
1461,-3.5898325443267822
1462,-3.6221604347229004
1463,-3.6128382682800293
1464,-3.55889630317688
1465,-3.596336841583252
1466,-3.5907182693481445
1467,-3.610642671585083
1468,-3.6074819564819336
1469,-3.599888324737549
1470,-3.608022928237915
1471,-3.643483877182007
1472,-3.6224324703216553
1473,-3.65198016166687
1474,-3.6551730632781982
1475,-3.6757071018218994
1476,-3.7012152671813965
1477,-3.605903148651123
1478,-3.6460416316986084
1479,-3.721193552017212
1480,-3.708930015563965
1481,-3.73852801322937
1482,-3.7449822425842285
1483,-3.7399468421936035
1484,-3.7168610095977783
1485,-3.706087112426758
1486,-3.7121388912200928
1487,-3.694570779800415
1488,-3.730623245239258
1489,-3.7489562034606934
1490,-3.747413158416748
1491,-3.745945930480957
1492,-3.7711081504821777
1493,-3.7584571838378906
1494,-3.7047665119171143
1495,-3.7063417434692383
1496,-3.695147752761841
1497,-3.6003003120422363
1498,-3.684098720550537
1499,-3.6678521633148193
1500,-3.6853253841400146
1501,-3.691650390625
1502,-3.6597867012023926
1503,-3.5949759483337402
1504,-3.5335395336151123
1505,-3.6999731063842773
1506,-3.7491872310638428
1507,-3.727644681930542
1508,-3.7668681144714355
1509,-3.8158113956451416
1510,-3.820521354675293
1511,-3.81424880027771
1512,-3.8303864002227783
1513,-3.832313060760498
1514,-3.8418781757354736
1515,-3.8463096618652344
1516,-3.847100019454956
1517,-3.837794780731201
1518,-3.8520939350128174
1519,-3.8514020442962646
1520,-3.8289647102355957
1521,-3.818819522857666
1522,-3.789252996444702
1523,-3.628767251968384
1524,-3.5570321083068848
1525,-3.762988328933716
1526,-3.841559648513794
1527,-3.841639280319214
1528,-3.824406147003174
1529,-3.781116247177124
1530,-3.7908523082733154
1531,-3.829556703567505
1532,-3.82142972946167
1533,-3.8771140575408936
1534,-3.75573468208313
1535,-3.8124301433563232
1536,-3.854149580001831
1537,-3.8789236545562744
1538,-3.885514259338379
1539,-3.8636415004730225
1540,-3.9016385078430176
1541,-3.868746042251587
1542,-3.8470139503479004
1543,-3.885712146759033
1544,-3.897986650466919
1545,-3.8683550357818604
1546,-3.91727614402771
1547,-3.9074771404266357
1548,-3.9232914447784424
1549,-3.934861898422241
1550,-3.905026435852051
1551,-3.8934457302093506
1552,-3.9072861671447754
1553,-3.933685064315796
1554,-3.8926632404327393
1555,-3.941073179244995
1556,-3.8739986419677734
1557,-3.9278337955474854
1558,-3.9547629356384277
1559,-3.9385337829589844
1560,-3.963879346847534
1561,-3.882643699645996
1562,-3.9745309352874756
1563,-3.971776247024536
1564,-3.9670989513397217
1565,-3.9800660610198975
1566,-3.9788858890533447
1567,-3.9761006832122803
1568,-3.976327896118164
1569,-3.987628221511841
1570,-3.936990976333618
1571,-3.932464599609375
1572,-3.972888469696045
1573,-3.950662612915039
1574,-3.997983694076538
1575,-3.990380048751831
1576,-3.9972875118255615
1577,-3.972991704940796
1578,-3.970297336578369
1579,-3.99338698387146
1580,-3.9956767559051514
1581,-4.014383316040039
1582,-4.024796009063721
1583,-4.015706539154053
1584,-4.020407676696777
1585,-4.041113376617432
1586,-4.042989730834961
1587,-4.0429887771606445
1588,-4.02427864074707
1589,-4.053061008453369
1590,-3.9842405319213867
1591,-4.027644634246826
1592,-4.0503034591674805
1593,-4.02848482131958
1594,-4.06486177444458
1595,-4.069029808044434
1596,-4.039618015289307
1597,-4.096035957336426
1598,-4.090581893920898
1599,-4.049737930297852
1600,-4.006816387176514
1601,-4.096705436706543
1602,-4.105401515960693
1603,-4.115232467651367
1604,-4.110902309417725
1605,-4.034365653991699
1606,-4.079580307006836
1607,-4.04380464553833
1608,-4.087970733642578
1609,-4.059116840362549
1610,-4.063103675842285
1611,-4.047741889953613
1612,-4.015343189239502
1613,-4.059492588043213
1614,-4.102138996124268
1615,-4.068726539611816
1616,-4.086231708526611
1617,-4.103851318359375
1618,-4.159395694732666
1619,-4.131285667419434
1620,-4.112300395965576
1621,-4.082797050476074
1622,-4.12592887878418
1623,-4.136935710906982
1624,-4.110067367553711
1625,-4.1221818923950195
1626,-4.1353302001953125
1627,-4.124203205108643
1628,-4.140039920806885
1629,-4.157981872558594
1630,-4.151889801025391
1631,-4.151212692260742
1632,-4.184780597686768
1633,-4.179193019866943
1634,-4.14001989364624
1635,-4.1329345703125
1636,-4.1947150230407715
1637,-4.174382209777832
1638,-4.185420513153076
1639,-4.216264247894287
1640,-4.176906108856201
1641,-4.200205326080322
1642,-4.184900283813477
1643,-4.201421737670898
1644,-4.185957431793213
1645,-4.20026969909668
1646,-4.229069709777832
1647,-4.226593017578125
1648,-4.136876583099365
1649,-4.20672082901001
1650,-4.203148365020752
1651,-4.198362350463867
1652,-4.240749835968018
1653,-4.220491409301758
1654,-4.224918365478516
1655,-4.252429485321045
1656,-4.257291793823242
1657,-4.1906609535217285
1658,-4.271745681762695
1659,-4.231974124908447
1660,-4.279717922210693
1661,-4.291624069213867
1662,-4.262392997741699
1663,-4.235259532928467
1664,-4.256167888641357
1665,-4.095711708068848
1666,-4.155361652374268
1667,-4.204747676849365
1668,-4.033798694610596
1669,-4.202847480773926
1670,-4.08899450302124
1671,-4.185012340545654
1672,-4.214664459228516
1673,-4.221190452575684
1674,-4.265883922576904
1675,-4.257518291473389
1676,-4.157776355743408
1677,-4.191607475280762
1678,-4.283912181854248
1679,-4.286038398742676
1680,-4.246314525604248
1681,-4.28644323348999
1682,-4.243589878082275
1683,-4.270602226257324
1684,-4.162503719329834
1685,-4.195332050323486
1686,-4.287455081939697
1687,-4.2833333015441895
1688,-4.313251972198486
1689,-4.328022480010986
1690,-4.330301284790039
1691,-4.328462600708008
1692,-4.285445213317871
1693,-4.344269752502441
1694,-4.3138651847839355
1695,-4.329038619995117
1696,-4.309755325317383
1697,-4.302608966827393
1698,-4.315090179443359
1699,-4.312260627746582
1700,-4.320955753326416
1701,-4.3290324211120605
1702,-4.32003927230835
1703,-4.326012134552002
1704,-4.312730312347412
1705,-4.337329864501953
1706,-4.317615032196045
1707,-4.350752830505371
1708,-4.364298343658447
1709,-4.3614277839660645
1710,-4.3282151222229
1711,-4.364914417266846
1712,-4.374021053314209
1713,-4.3775410652160645
1714,-4.37744665145874
1715,-4.332015514373779
1716,-4.3682332038879395
1717,-4.3562541007995605
1718,-4.385814666748047
1719,-4.323697090148926
1720,-4.223307132720947
1721,-4.307025909423828
1722,-4.334227085113525
1723,-4.356592655181885
1724,-4.349957466125488
1725,-4.376255989074707
1726,-4.381960868835449
1727,-4.411691665649414
1728,-4.368349552154541
1729,-4.407929420471191
1730,-4.408697605133057
1731,-4.347789287567139
1732,-4.450699329376221
1733,-4.434237480163574
1734,-4.393072605133057
1735,-4.443203449249268
1736,-4.388575077056885
1737,-4.455837726593018
1738,-4.404204368591309
1739,-4.414087772369385
1740,-4.425198554992676
1741,-4.4211859703063965
1742,-4.386288166046143
1743,-4.428675651550293
1744,-4.434441566467285
1745,-4.456301212310791
1746,-4.447885036468506
1747,-4.461495399475098
1748,-4.482814311981201
1749,-4.463550090789795
1750,-4.448190689086914
1751,-4.451749801635742
1752,-4.411082744598389
1753,-4.411664962768555
1754,-4.447851181030273
1755,-4.21166467666626
1756,-4.4544806480407715
1757,-4.444699287414551
1758,-4.410225868225098
1759,-4.422557830810547
1760,-4.426219940185547
1761,-4.437417030334473
1762,-4.39306640625
1763,-4.368115425109863
1764,-4.416965484619141
1765,-4.411037921905518
1766,-4.4923996925354
1767,-4.494996547698975
1768,-4.498881816864014
1769,-4.506723403930664
1770,-4.522223472595215
1771,-4.496994972229004
1772,-4.472842216491699
1773,-4.517950057983398
1774,-4.540701866149902
1775,-4.505202770233154
1776,-4.496749401092529
1777,-4.52485990524292
1778,-4.534135341644287
1779,-4.5308661460876465
1780,-4.523067474365234
1781,-4.513375759124756
1782,-4.521885871887207
1783,-4.548288345336914
1784,-4.562331199645996
1785,-4.503381252288818
1786,-4.547896385192871
1787,-4.629045009613037
1788,-4.5259690284729
1789,-4.580735683441162
1790,-4.5479912757873535
1791,-4.576368808746338
1792,-4.610069274902344
1793,-4.560217380523682
1794,-4.567973613739014
1795,-4.586752891540527
1796,-4.613497734069824
1797,-4.596311569213867
1798,-4.581204891204834
1799,-4.635003089904785
1800,-4.598642826080322
1801,-4.588551044464111
1802,-4.551805019378662
1803,-4.602726936340332
1804,-4.5694732666015625
1805,-4.586572170257568
1806,-4.587801933288574
1807,-4.566707134246826
1808,-4.574889659881592
1809,-4.587765216827393
1810,-4.614749908447266
1811,-4.601571083068848
1812,-4.575935363769531
1813,-4.6236958503723145
1814,-4.647858142852783
1815,-4.663599014282227
1816,-4.605993747711182
1817,-4.6517438888549805
1818,-4.608806610107422
1819,-4.600074291229248
1820,-4.5880656242370605
1821,-4.609086513519287
1822,-4.631495475769043
1823,-4.614412307739258
1824,-4.592172622680664
1825,-4.581726551055908
1826,-4.5744428634643555
1827,-4.643954277038574
1828,-4.648464202880859
1829,-4.657693862915039
1830,-4.668121814727783
1831,-4.68082332611084
1832,-4.709558486938477
1833,-4.676142692565918
1834,-4.683907985687256
1835,-4.719875812530518
1836,-4.721620559692383
1837,-4.743470668792725
1838,-4.709250450134277
1839,-4.677504062652588
1840,-4.735962867736816
1841,-4.741804122924805
1842,-4.732768535614014
1843,-4.727626323699951
1844,-4.730291843414307
1845,-4.755423545837402
1846,-4.75443172454834
1847,-4.766788482666016
1848,-4.761844635009766
1849,-4.726088047027588
1850,-4.756447792053223
1851,-4.761717796325684
1852,-4.716817378997803
1853,-4.773215293884277
1854,-4.749019622802734
1855,-4.768548011779785
1856,-4.777743339538574
1857,-4.754511833190918
1858,-4.801833152770996
1859,-4.805370330810547
1860,-4.806981563568115
1861,-4.804002285003662
1862,-4.819286346435547
1863,-4.786738872528076
1864,-4.7755632400512695
1865,-4.783923149108887
1866,-4.8014631271362305
1867,-4.786816120147705
1868,-4.796078681945801
1869,-4.822423458099365
1870,-4.784996509552002
1871,-4.8168511390686035
1872,-4.763040065765381
1873,-4.817281723022461
1874,-4.814154624938965
1875,-4.833269119262695
1876,-4.816479682922363
1877,-4.797326564788818
1878,-4.824637413024902
1879,-4.841724395751953
1880,-4.847644329071045
1881,-4.846858024597168
1882,-4.843082904815674
1883,-4.832777500152588
1884,-4.846000671386719
1885,-4.842951774597168
1886,-4.852308750152588
1887,-4.859228610992432
1888,-4.831768989562988
1889,-4.8676934242248535
1890,-4.867664813995361
1891,-4.859285831451416
1892,-4.882200241088867
1893,-4.868727684020996
1894,-4.838927268981934
1895,-4.886727809906006
1896,-4.88375997543335
1897,-4.885485649108887
1898,-4.85732889175415
1899,-4.8227691650390625
1900,-4.80741024017334
1901,-4.831419944763184
1902,-4.816211223602295
1903,-4.790695667266846
1904,-4.8013811111450195
1905,-4.792234420776367
1906,-4.752486705780029
1907,-4.787205696105957
1908,-4.8416290283203125
1909,-4.874332427978516
1910,-4.832840442657471
1911,-4.922829627990723
1912,-4.913826942443848
1913,-4.902886867523193
1914,-4.927599906921387
1915,-4.92216682434082
1916,-4.921957969665527
1917,-4.907337188720703
1918,-4.932296276092529
1919,-4.938067436218262
1920,-4.97844123840332
1921,-4.924820423126221
1922,-4.956251621246338
1923,-4.9410786628723145
1924,-4.963943004608154
1925,-4.913488388061523
1926,-4.864296913146973
1927,-4.901791572570801
1928,-4.955249309539795
1929,-4.922373294830322
1930,-4.913492202758789
1931,-4.950045585632324
1932,-4.935973167419434
1933,-4.96420431137085
1934,-4.912387371063232
1935,-4.989791393280029
1936,-4.962244033813477
1937,-4.9764180183410645
1938,-5.001769065856934
1939,-5.012614727020264
1940,-5.009970664978027
1941,-5.0523858070373535
1942,-5.036679267883301
1943,-5.002722263336182
1944,-5.022577285766602
1945,-5.014012813568115
1946,-5.018043518066406
1947,-5.040154457092285
1948,-5.0432562828063965
1949,-5.02523946762085
1950,-5.049212455749512
1951,-5.05475378036499
1952,-5.010778903961182
1953,-5.029396057128906
1954,-5.02063512802124
1955,-5.03118896484375
1956,-5.037103176116943
1957,-5.037446022033691
1958,-5.049851417541504
1959,-5.015230178833008
1960,-5.045082092285156
1961,-5.050732612609863
1962,-5.087451934814453
1963,-5.095479965209961
1964,-5.0845947265625
1965,-5.097953796386719
1966,-5.093808174133301
1967,-5.097659587860107
1968,-5.107368469238281
1969,-5.060003757476807
1970,-5.091625213623047
1971,-5.062510013580322
1972,-5.1197052001953125
1973,-4.892493724822998
1974,-5.0250043869018555
1975,-5.0698347091674805
1976,-4.974877834320068
1977,-5.038893699645996
1978,-5.046704292297363
1979,-5.106919765472412
1980,-5.051192283630371
1981,-5.091477870941162
1982,-5.07387113571167
1983,-4.951225757598877
1984,-5.055385112762451
1985,-5.152174472808838
1986,-5.115499019622803
1987,-5.097094535827637
1988,-5.144148349761963
1989,-5.156336307525635
1990,-5.16623592376709
1991,-5.1751813888549805
1992,-5.1373491287231445
1993,-5.083287715911865
1994,-5.13491153717041
1995,-5.1404290199279785
1996,-5.1053786277771
1997,-5.127354145050049
1998,-5.139895915985107
1999,-5.04747200012207
2000,-5.096776485443115
2001,-5.104012489318848
2002,-5.096822261810303
2003,-5.160434246063232
2004,-5.111954689025879
2005,-5.186921119689941
2006,-5.173766136169434
2007,-5.202639579772949
2008,-5.210844993591309
2009,-5.219635486602783
2010,-5.200644016265869
2011,-5.224669456481934
2012,-5.222072124481201
2013,-5.211672782897949
2014,-5.184464454650879
2015,-5.20680046081543
2016,-5.212756156921387
2017,-5.209569454193115
2018,-5.194093704223633
2019,-5.1642560958862305
2020,-5.236649036407471
2021,-5.192568302154541
2022,-5.208251476287842
2023,-5.156029224395752
2024,-5.232172966003418
2025,-5.216331481933594
2026,-5.252399444580078
2027,-5.246461868286133
2028,-5.256341934204102
2029,-5.273001194000244
2030,-5.2807393074035645
2031,-5.236990928649902
2032,-5.272592544555664
2033,-5.253496170043945
2034,-5.281398296356201
2035,-5.275336742401123
2036,-5.291426181793213
2037,-5.289045333862305
2038,-5.288188934326172
2039,-5.296632289886475
2040,-5.263329029083252
2041,-5.294265270233154
2042,-5.283337593078613
2043,-5.321755886077881
2044,-5.314143657684326
2045,-5.348591327667236
2046,-5.340047836303711
2047,-5.320036888122559
2048,-5.321630001068115
2049,-5.30927038192749
2050,-5.28208589553833
2051,-5.2860236167907715
2052,-5.266012191772461
2053,-5.255611896514893
2054,-5.353581428527832
2055,-5.346103668212891
2056,-5.2851057052612305
2057,-5.249997138977051
2058,-5.2765913009643555
2059,-5.341878414154053
2060,-5.201638698577881
2061,-5.258790493011475
2062,-5.3161797523498535
2063,-5.2638726234436035
2064,-5.164836406707764
2065,-5.251785755157471
2066,-5.2295684814453125
2067,-5.291419982910156
2068,-5.286365032196045
2069,-5.298022747039795
2070,-5.292963981628418
2071,-5.319504261016846
2072,-5.270184516906738
2073,-5.352948188781738
2074,-5.339609146118164
2075,-5.383578777313232
2076,-5.375147342681885
2077,-5.384764671325684
2078,-5.397027015686035
2079,-5.399870872497559
2080,-5.411860942840576
2081,-5.3997955322265625
2082,-5.417054653167725
2083,-5.4153218269348145
2084,-5.416201114654541
2085,-5.420952320098877
2086,-5.339930534362793
2087,-5.412545204162598
2088,-5.431881427764893
2089,-5.366506099700928
2090,-5.4324541091918945
2091,-5.4309401512146
2092,-5.44366455078125
2093,-5.451800346374512
2094,-5.4361371994018555
2095,-5.451432704925537
2096,-5.44056510925293
2097,-5.440178871154785
2098,-5.4553093910217285
2099,-5.443398475646973
2100,-5.450760364532471
2101,-5.41054105758667
2102,-5.430154323577881
2103,-5.422548770904541
2104,-5.4307332038879395
2105,-5.473639965057373
2106,-5.472443103790283
2107,-5.471438884735107
2108,-5.441223621368408
2109,-5.4500956535339355
2110,-5.4635910987854
2111,-5.493893623352051
2112,-5.454840660095215
2113,-5.511704921722412
2114,-5.511006832122803
2115,-5.508572578430176
2116,-5.509605884552002
2117,-5.503698348999023
2118,-5.524275302886963
2119,-5.510643005371094
2120,-5.513050556182861
2121,-5.486194610595703
2122,-5.519428253173828
2123,-5.5094146728515625
2124,-5.534936428070068
2125,-5.525330543518066
2126,-5.496829986572266
2127,-5.373341083526611
2128,-5.366725921630859
2129,-5.485625267028809
2130,-5.464639663696289
2131,-5.398809909820557
2132,-5.439637660980225
2133,-5.381165504455566
2134,-5.436747074127197
2135,-5.470232963562012
2136,-5.451046943664551
2137,-5.527681350708008
2138,-5.504603385925293
2139,-5.535133361816406
2140,-5.560729503631592
2141,-5.546971797943115
2142,-5.509685516357422
2143,-5.496936798095703
2144,-5.480768203735352
2145,-5.571235656738281
2146,-5.536223411560059
2147,-5.474111080169678
2148,-5.538107395172119
2149,-5.437404155731201
2150,-5.458410263061523
2151,-5.493607521057129
2152,-5.505418300628662
2153,-5.4643988609313965
2154,-5.48198938369751
2155,-5.577414512634277
2156,-5.507082939147949
2157,-5.617828845977783
2158,-5.571310520172119
2159,-5.576052665710449
2160,-5.631143093109131
2161,-5.649940013885498
2162,-5.612565994262695
2163,-5.649482250213623
2164,-5.656959056854248
2165,-5.641149044036865
2166,-5.6566925048828125
2167,-5.665598392486572
2168,-5.61268424987793
2169,-5.647910118103027
2170,-5.680511951446533
2171,-5.672231674194336
2172,-5.670305252075195
2173,-5.632977485656738
2174,-5.667139530181885
2175,-5.6483235359191895
2176,-5.680878162384033
2177,-5.694338321685791
2178,-5.675469875335693
2179,-5.6776509284973145
2180,-5.6895341873168945
2181,-5.69389009475708
2182,-5.65853214263916
2183,-5.672308921813965
2184,-5.670100212097168
2185,-5.647899627685547
2186,-5.6956353187561035
2187,-5.676775932312012
2188,-5.72484827041626
2189,-5.67495059967041
2190,-5.67229700088501
2191,-5.6569318771362305
2192,-5.725978374481201
2193,-5.722350597381592
2194,-5.713447093963623
2195,-5.633169174194336
2196,-5.748934268951416
2197,-5.732767581939697
2198,-5.750722885131836
2199,-5.737102508544922
2200,-5.741414546966553
2201,-5.7552618980407715
2202,-5.745916843414307
2203,-5.756103515625
2204,-5.757830619812012
2205,-5.783735275268555
2206,-5.713264465332031
2207,-5.759668827056885
2208,-5.728204250335693
2209,-5.75457763671875
2210,-5.734073638916016
2211,-5.719638824462891
2212,-5.738603115081787
2213,-5.692996025085449
2214,-5.680590629577637
2215,-5.755918025970459
2216,-5.788050651550293
2217,-5.846578598022461
2218,-5.701831340789795
2219,-5.740960597991943
2220,-5.736525535583496
2221,-5.763858318328857
2222,-5.750892639160156
2223,-5.7247796058654785
2224,-5.77384090423584
2225,-5.78115701675415
2226,-5.7655720710754395
2227,-5.827596187591553
2228,-5.816831588745117
2229,-5.80997371673584
2230,-5.824892520904541
2231,-5.8378400802612305
2232,-5.840538501739502
2233,-5.8184494972229
2234,-5.800865650177002
2235,-5.829858303070068
2236,-5.834143161773682
2237,-5.799304008483887
2238,-5.811521530151367
2239,-5.809619903564453
2240,-5.785093784332275
2241,-5.816051483154297
2242,-5.84702205657959
2243,-5.866922378540039
2244,-5.792806148529053
2245,-5.8087992668151855
2246,-5.820539951324463
2247,-5.8733696937561035
2248,-5.916750431060791
2249,-5.894728660583496
2250,-5.863214015960693
2251,-5.868712425231934
2252,-5.885919094085693
2253,-5.898303508758545
2254,-5.878530502319336
2255,-5.891186714172363
2256,-5.896999359130859
2257,-5.914760589599609
2258,-5.894303321838379
2259,-5.913463592529297
2260,-5.888370037078857
2261,-5.9338765144348145
2262,-5.902803421020508
2263,-5.939654350280762
2264,-5.943031311035156
2265,-5.9397101402282715
2266,-5.945026874542236
2267,-5.942620277404785
2268,-5.931027889251709
2269,-5.928718566894531
2270,-5.945939064025879
2271,-5.917590618133545
2272,-5.903939723968506
2273,-5.959877014160156
2274,-5.968583106994629
2275,-5.938446998596191
2276,-5.98136043548584
2277,-5.96676778793335
2278,-5.965251922607422
2279,-5.981462001800537
2280,-5.985791206359863
2281,-5.9670257568359375
2282,-5.955952167510986
2283,-5.871463298797607
2284,-5.891668319702148
2285,-5.950621128082275
2286,-5.965387344360352
2287,-5.960023403167725
2288,-5.948840618133545
2289,-5.928073883056641
2290,-5.898072242736816
2291,-5.926441192626953
2292,-5.97309684753418
2293,-5.95582389831543
2294,-5.974445343017578
2295,-5.996484279632568
2296,-6.000716686248779
2297,-5.974920749664307
2298,-6.020588397979736
2299,-5.99867582321167
2300,-5.977474212646484
2301,-6.010178565979004
2302,-5.991581439971924
2303,-6.017989158630371
2304,-6.013626575469971
2305,-5.946829319000244
2306,-5.998880386352539
2307,-5.994683265686035
2308,-6.021333694458008
2309,-5.999614238739014
2310,-6.022716045379639
2311,-6.003479957580566
2312,-6.030348777770996
2313,-5.995213985443115
2314,-6.059964179992676
2315,-6.065895080566406
